"","Station","Year","GRID","TOT","TDR","T_DR","TSG","Tt","Sf","Hw","Rm","HE","HD","HJ","TMA","TGA","TGO","BAT","CA","TCAL","HAL","PEN","UDO","ACE","AL","AS","RHI","TRO","TBR","SAR","SP","HC","Latitude","Longitude"
"232","BH31",2013,1,4,0,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.62568333,80.2211
"233","BH31",2013,2,5,3,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"234","BH31",2013,3,5,3,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"235","BH31",2014,1,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0.1,"0",25.62568333,80.2211
"236","BH31",2014,2,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.62568333,80.2211
"237","BH31",2014,3,3,1,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"238","BH31",2017,1,4,1,4,4,4,0,0,0,0,0,0,2,2,0.5,"0","X",2,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.62568333,80.2211
"239","BH31",2017,2,4,3,3,3,3,0,0,0,0,0,0,2,2,1,"0","X",2,"X","X","X","0",0,0,"0",0,0,"0",0.5,"0",25.62568333,80.2211
"240","BH31",2017,3,4,3,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"X",0,0,"0",0.5,"0",25.62568333,80.2211
"241","BH31",2018,1,4,0,4,4,4,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"242","BH31",2018,2,4,1,3,3,3,0,0,0,0,0,0,1,1,0,"0","0",1,"X","0","0","0",0,0,"0",0,0,"0",0.5,"0",25.62568333,80.2211
"243","BH31",2018,3,3,0.5,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"244","BH31",2019,1,4,0.1,4,3,3,0,0,0,0,0,0,2,2,0.5,"0","X",1,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.62568333,80.2211
"245","BH31",2019,2,3,2,2,2,2,0,0,0,0,0,0,1,1,0.5,"0","X",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.62568333,80.2211
"246","BH31",2019,3,4,2,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"247","BH31",2020,1,3,1,3,1,1,0,0,0,0,0,0,3,3,0.5,"0","X",3,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.62568333,80.2211
"248","BH31",2020,2,2,1,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"X",0,0,"0",0.5,"0",25.62568333,80.2211
"249","BH31",2020,3,4,2,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",1,"0",25.62568333,80.2211
"250","BH31",2021,1,5,2,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"251","BH31",2021,2,4,2,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"252","BH31",2021,3,4,2,4,4,4,0,0,0,0,0,0,2,2,0.5,"0","X",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"253","BH31",2022,1,4,3,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0.1,"0",25.62568333,80.2211
"254","BH31",2022,2,4,2,3,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"255","BH31",2022,3,4,1,4,4,0,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"256","BH31",2023,1,5,4,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"2","X","0","0",0,0,"0",2,0,"0",1,"0",25.62568333,80.2211
"257","BH31",2023,2,3,2,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"2","X","0","0",0,0,"0",0,0,"0",0,"0",25.62568333,80.2211
"258","BH31",2023,3,4,3,2,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"1","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.62568333,80.2211
"259","BH34",2009,1,5,0,5,5,5,0,0.5,0,0,0,0,3,3,3,"0","0",3,"0","0","0","0",0,3,"0",0,0,"0",0,"0",25.65203333,80.26005
"260","BH34",2009,2,5,0,5,0.5,0.5,0,0,0,0,0,0,5,5,5,"0","0",5,"0","0","0","0",0,5,"0",0,0,"0",0,"0",25.65203333,80.26005
"261","BH34",2009,3,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",5,"0","0","0","0",0,5,"0",0,0,"0",0,"0",25.65203333,80.26005
"262","BH34",2010,1,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",25.65203333,80.26005
"263","BH34",2010,2,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",25.65203333,80.26005
"264","BH34",2010,3,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",0,5,"0",0,0,"0",0,"0",25.65203333,80.26005
"265","BH34",2011,1,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",5,2,"0",0,0,"0",0,"0",25.65203333,80.26005
"266","BH34",2011,2,5,0,5,0,0,0,0,0,0,0,0,5,5,5,"0","0",0,"0","0","0","0",5,2,"0",0,0,"0",0,"0",25.65203333,80.26005
"267","BH34",2011,3,5,0,5,3,3,0,0,0,0,0,0,3,3,3,"0","0",0,"0","0","0","0",3,1,"0",0,0,"0",0,"0",25.65203333,80.26005
"268","BH34",2012,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"0","0",0.5,"0","0","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"269","BH34",2012,2,2,0,2,0,0,0,0,0,0,0,0,2,2,2,"0","0",1,"0","X","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"270","BH34",2012,3,2,0,2,0,0,0,0,0,0,0,0,2,1,1,"0","0",1,"0","0","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"271","BH34",2013,1,2,0,2,0,0,0,0,0,0,0,0,2,2,0,"0","0",2,"0","X","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"272","BH34",2013,2,3,1,3,0,0,0,0,0,0,0,0,3,3,3,"0","0",2,"0","X","0","X",3,1,"0",0,0,"0",0,"0",25.65203333,80.26005
"273","BH34",2013,3,4,0,4,0,0,0,0,0,0,0,0,4,4,4,"0","0",1,"0","0","0","X",4,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"274","BH34",2014,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"X","0",1,"0","X","0","0",1,1,"0",0,0,"0",0,"0",25.65203333,80.26005
"275","BH34",2014,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"X","0",0.5,"X","X","0","0",1,1,"0",0.5,0,"0",0,"0",25.65203333,80.26005
"276","BH34",2014,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0.1,"X","0",1,"0","X","0","0",0,0.5,"0",0,0,"0",0,"0",25.65203333,80.26005
"277","BH34",2015,1,3,0,3,2,0,0,2,0,0,0,0,3,3,3,"0","0",0.5,"0","0","0","X",3,0.5,"0",0,0,"0",0,"0",25.65203333,80.26005
"278","BH34",2015,2,4,0,4,1,0,0,1,0,0,0,0,3,3,3,"X","0",0.5,"0","0","X","0",3,0,"0",0,0.5,"X",0.5,"0",25.65203333,80.26005
"279","BH34",2015,3,3,0,3,2,0,0,2,0,0,0,0,3,3,3,"0","0",0.5,"0","0","X","0",3,1,"0",0,0.5,"X",0,"0",25.65203333,80.26005
"280","BH34",2016,1,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0,0,"0","0",0.5,"X","X","X","0",0,0,"0",0,0,"0",0.1,"0",25.65203333,80.26005
"281","BH34",2016,2,1,0.1,1,0,0,0,0,0,0,0,0,1,0,0,"0","0",1,"X","0","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"282","BH34",2016,3,2,0,2,0,0,0,0,0,0,0,0,2,2,0.1,"X","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"283","BH34",2017,1,2,0,2,0,0,0,0,0,0,0,0,2,2,0.5,"X","X",2,"X","X","X","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"284","BH34",2017,2,3,0,3,0,0,0,0,0,0,0,0,3,3,0.5,"X","0",3,"X","X","X","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"285","BH34",2017,3,2,0,2,0,0,0,0,0,0,0,0,2,2,0.5,"X","0",2,"X","0","X","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"286","BH34",2018,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.5,"X","0",0.5,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"287","BH34",2018,2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",25.65203333,80.26005
"288","BH34",2018,3,2,0,2,2,2,0,1,0,0,0,0,1,1,0,"0","0",1,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"289","BH34",2019,1,1,0,1,1,0,0,1,0,0,0,0,0.5,0.5,0.5,"X","0",0.5,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"290","BH34",2019,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"291","BH34",2019,3,1,0,1,1,1,0,1,0,0,0,0,1,1,0.5,"X","0",1,"0","X","X","X",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"292","BH34",2020,1,2,0.5,2,1,0,0,1,0,0,0,0,2,2,0.5,"0","X",2,"X","X","0","X",0,0,"0",0.5,0,"0",0.5,"0",25.65203333,80.26005
"293","BH34",2020,2,2,0.5,2,2,0,0,2,0,0,0,0,1,1,0.5,"X","0",1,"X","X","X","X",0,0,"0",0.5,0,"0",0,"0",25.65203333,80.26005
"294","BH34",2020,3,1,0,1,0.5,0,0,0.5,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"295","BH34",2021,1,2,0,2,2,0,0,2,0,2,0,0,2,2,1,"0","X",2,"2","X","0","0",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"296","BH34",2021,2,1,0.5,1,0.5,0,0,0.5,0,0,0,0,1,1,0,"0","0",1,"1","0","0","0",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"297","BH34",2021,3,2,0,2,2,1,0,1,0,0,0,0,0.5,0.5,0.1,"X","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"298","BH34",2022,1,3,0,3,3,0,1,2,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,1,"0",0,0,"0",0,"0",25.65203333,80.26005
"299","BH34",2022,2,3,0,3,2,0,2,2,0,0,0,0,2,2,1,"0","0",1,"X","X","0","X",0,1,"0",0,0,"0",0,"0",25.65203333,80.26005
"300","BH34",2022,3,2,0,2,2,0,0,2,0,0,0,0,1,1,0,"0.1","0",1,"X","X","X","X",0,0,"0",0,0,"0",0.1,"0",25.65203333,80.26005
"301","BH34",2023,1,2,0,2,1,1,0,1,0,0,0,0,1,1,1,"0","0",1,"X","X","0","0",0,1,"0",0,0,"0",0,"0",25.65203333,80.26005
"302","BH34",2023,2,2,0,2,0.5,0,0,0.5,0,0,0,0,2,2,0,"0","0",2,"1","0","X","0",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"303","BH34",2023,3,2,0,2,1,0,0,1,0,0,0,0,1,1,0,"0","0",1,"1","X","0","0",0,0,"0",0,0,"0",0,"0",25.65203333,80.26005
"304","BH35",2009,1,5,3,5,5,5,0,0,0,0,0,0,0.1,0.1,0,"0","0",0.1,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"305","BH35",2009,2,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"306","BH35",2009,3,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"307","BH35",2010,1,5,0,5,5,5,0,0,0,0,0,0,0.5,0,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"308","BH35",2010,2,4,0.5,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"309","BH35",2010,3,4,0.5,4,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"310","BH35",2011,1,5,2,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"311","BH35",2011,2,5,1,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0.1,"0",25.63606667,80.17338333
"312","BH35",2011,3,4,0.5,4,3,3,0,0,0,0,0,0,2,2,0,"0","0",2,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"313","BH35",2012,1,5,0,5,5,5,0,0,0,0,0,0,2,2,1,"X","0",2,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"314","BH35",2012,2,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"315","BH35",2012,3,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"316","BH35",2013,1,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"317","BH35",2013,2,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"318","BH35",2013,3,5,0.5,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"319","BH35",2014,1,5,0,5,5,5,1,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"320","BH35",2014,2,5,0,5,5,5,0.5,0,0,0,0,0,1,0,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"321","BH35",2014,3,5,2,5,5,4,2,0,0,0,0,0,2,2,0,"0","0",2,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"322","BH35",2017,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0.1,"0",25.63606667,80.17338333
"323","BH35",2017,2,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"324","BH35",2017,3,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"325","BH35",2018,1,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.63606667,80.17338333
"326","BH35",2018,2,4,0,4,4,4,0,0,0,0,0,0,2,2,0,"0","0",2,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"327","BH35",2018,3,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","X","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"328","BH35",2019,1,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"329","BH35",2019,2,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"330","BH35",2019,3,5,0,5,5,5,0,0,0,0,0,0,2,2,0,"0","0",2,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"331","BH35",2020,1,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"332","BH35",2020,2,5,0.5,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"333","BH35",2020,3,5,0,5,5,5,0,0,0,0,0,0,0,0,0,"0","0",0,"0","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"334","BH35",2021,1,5,0,5,5,5,0,0,0,0,0,0,1,1,1,"0","X",1,"0.5","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.63606667,80.17338333
"335","BH35",2021,2,5,0.5,5,5,5,0,0,0,0,0,0,1,1,1,"0","X",1,"1","X","0","0",0,0,"0",0,0,"0",2,"0",25.63606667,80.17338333
"336","BH35",2021,3,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"337","BH35",2022,1,5,0,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"338","BH35",2022,2,5,1,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"339","BH35",2022,3,5,0,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"X","X","0","0",0,0,"0",0,0,"0",0.5,"0",25.63606667,80.17338333
"340","BH35",2023,1,5,1,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"0.5","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"341","BH35",2023,2,5,1,5,5,5,0,0,0,0,0,0,1,1,0,"0","0",1,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"342","BH35",2023,3,5,1,5,5,5,0,0,0,0,0,0,0.5,0.5,0,"0","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.63606667,80.17338333
"343","BH36",2009,1,2,0.5,2,2,2,0,0,0,0,0,0,1,1,0.5,"X","0",1,"X","0","0","0",0,0,"0",0,0,"0",0,"0",25.59996667,80.23626667
"344","BH36",2009,2,3,1,3,2,2,0,0,0,0,0,0,2,2,0,"0","0",2,"X","0","X","0",0,0,"0",0,0,"0",1,"0",25.59996667,80.23626667
"345","BH36",2009,3,3,1,3,2,2,0,0,0,0,0,0,2,2,1,"X","0",2,"X","X","X","0",0,0,"0",0,0,"0",1,"1",25.59996667,80.23626667
"346","BH36",2010,1,1,0,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,"X","0",0.5,"0","X","0","0",0,0,"0",0,0,"0",0,"0",25.59996667,80.23626667
"347","BH36",2010,2,2,0,2,2,2,0,0,0,0,0,0,0.5,0.5,0.5,"X","0",0.5,"X","0","0","X",0,0,"0",0,0,"0",0,"0",25.59996667,80.23626667
